x1-coordinate,y1-coordinate,x2-coordinate,y2-coordinate,zone-id
-73.34,40.37,-73.335,40.375,Zone_74_232
-73.335,40.37,-73.33,40.375,Zone_74_233
-73.33,40.37,-73.325,40.375,Zone_74_234
-73.325,40.37,-73.32,40.375,Zone_74_235
-73.32,40.37,-73.315,40.375,Zone_74_236
-73.315,40.37,-73.31,40.375,Zone_74_237
-73.31,40.37,-73.305,40.375,Zone_74_238
-73.305,40.37,-73.3,40.375,Zone_74_239
-73.3,40.37,-73.295,40.375,Zone_74_240
-73.295,40.37,-73.29,40.375,Zone_74_241
-73.29,40.37,-73.285,40.375,Zone_74_242
-73.285,40.37,-73.28,40.375,Zone_74_243
-73.28,40.37,-73.275,40.375,Zone_74_244
-73.275,40.37,-73.27,40.375,Zone_74_245
-73.27,40.37,-73.265,40.375,Zone_74_246
-73.265,40.37,-73.26,40.375,Zone_74_247
-73.26,40.37,-73.255,40.375,Zone_74_248
-73.255,40.37,-73.25,40.375,Zone_74_249
-73.25,40.37,-73.245,40.375,Zone_74_250
-73.245,40.37,-73.24,40.375,Zone_74_251
-73.24,40.37,-73.235,40.375,Zone_74_252
-73.235,40.37,-73.23,40.375,Zone_74_253
-73.23,40.37,-73.225,40.375,Zone_74_254
-73.225,40.37,-73.22,40.375,Zone_74_255
-73.22,40.37,-73.215,40.375,Zone_74_256
-73.215,40.37,-73.21,40.375,Zone_74_257
-73.21,40.37,-73.205,40.375,Zone_74_258
-73.205,40.37,-73.2,40.375,Zone_74_259
-73.2,40.37,-73.195,40.375,Zone_74_260
-73.195,40.37,-73.19,40.375,Zone_74_261
-73.19,40.37,-73.185,40.375,Zone_74_262
-73.185,40.37,-73.18,40.375,Zone_74_263
-73.18,40.37,-73.175,40.375,Zone_74_264
-73.175,40.37,-73.17,40.375,Zone_74_265
-73.17,40.37,-73.165,40.375,Zone_74_266
-73.165,40.37,-73.16,40.375,Zone_74_267
-73.16,40.37,-73.155,40.375,Zone_74_268
-73.155,40.37,-73.15,40.375,Zone_74_269
-73.15,40.37,-73.145,40.375,Zone_74_270
-73.145,40.37,-73.14,40.375,Zone_74_271
-73.14,40.37,-73.135,40.375,Zone_74_272
-73.135,40.37,-73.13,40.375,Zone_74_273
-73.13,40.37,-73.125,40.375,Zone_74_274
-73.125,40.37,-73.12,40.375,Zone_74_275
-73.12,40.37,-73.115,40.375,Zone_74_276
-73.115,40.37,-73.11,40.375,Zone_74_277
-73.11,40.37,-73.105,40.375,Zone_74_278
-73.105,40.37,-73.1,40.375,Zone_74_279
-73.1,40.37,-73.095,40.375,Zone_74_280
-73.095,40.37,-73.09,40.375,Zone_74_281
-73.09,40.37,-73.085,40.375,Zone_74_282
-73.085,40.37,-73.08,40.375,Zone_74_283
-73.08,40.37,-73.075,40.375,Zone_74_284
-73.075,40.37,-73.07,40.375,Zone_74_285
-73.07,40.37,-73.065,40.375,Zone_74_286
-73.065,40.37,-73.06,40.375,Zone_74_287
-73.06,40.37,-73.055,40.375,Zone_74_288
-73.055,40.37,-73.05,40.375,Zone_74_289
-73.05,40.37,-73.045,40.375,Zone_74_290
-73.045,40.37,-73.04,40.375,Zone_74_291
-73.04,40.37,-73.035,40.375,Zone_74_292
-73.035,40.37,-73.03,40.375,Zone_74_293
-73.03,40.37,-73.025,40.375,Zone_74_294
-73.025,40.37,-73.02,40.375,Zone_74_295
-73.02,40.37,-73.015,40.375,Zone_74_296
-73.015,40.37,-73.01,40.375,Zone_74_297
-73.01,40.37,-73.005,40.375,Zone_74_298
-73.005,40.37,-73.0,40.375,Zone_74_299
-73.0,40.37,-72.995,40.375,Zone_74_300
-72.995,40.37,-72.99,40.375,Zone_74_301
-72.99,40.37,-72.985,40.375,Zone_74_302
-72.985,40.37,-72.98,40.375,Zone_74_303
-72.98,40.37,-72.975,40.375,Zone_74_304
-72.975,40.37,-72.97,40.375,Zone_74_305
-72.97,40.37,-72.965,40.375,Zone_74_306
-72.965,40.37,-72.96,40.375,Zone_74_307
-72.96,40.37,-72.955,40.375,Zone_74_308
-72.955,40.37,-72.95,40.375,Zone_74_309
-72.95,40.37,-72.945,40.375,Zone_74_310
-72.945,40.37,-72.94,40.375,Zone_74_311
-72.94,40.37,-72.935,40.375,Zone_74_312
-72.935,40.37,-72.93,40.375,Zone_74_313
-72.93,40.37,-72.925,40.375,Zone_74_314
-72.925,40.37,-72.92,40.375,Zone_74_315
-72.92,40.37,-72.915,40.375,Zone_74_316
-72.915,40.37,-72.91,40.375,Zone_74_317
-72.91,40.37,-72.905,40.375,Zone_74_318
-72.905,40.37,-72.9,40.375,Zone_74_319
-72.9,40.37,-72.895,40.375,Zone_74_320
-72.895,40.37,-72.89,40.375,Zone_74_321
-72.89,40.37,-72.885,40.375,Zone_74_322
-72.885,40.37,-72.88,40.375,Zone_74_323
-72.88,40.37,-72.875,40.375,Zone_74_324
-72.875,40.37,-72.87,40.375,Zone_74_325
-72.87,40.37,-72.865,40.375,Zone_74_326
-72.865,40.37,-72.86,40.375,Zone_74_327
-72.86,40.37,-72.855,40.375,Zone_74_328
-72.855,40.37,-72.85,40.375,Zone_74_329
-72.85,40.37,-72.845,40.375,Zone_74_330
-72.845,40.37,-72.84,40.375,Zone_74_331
-72.84,40.37,-72.835,40.375,Zone_74_332
-72.835,40.37,-72.83,40.375,Zone_74_333
-72.83,40.37,-72.825,40.375,Zone_74_334
-72.825,40.37,-72.82,40.375,Zone_74_335
-72.82,40.37,-72.815,40.375,Zone_74_336
-72.815,40.37,-72.81,40.375,Zone_74_337
-72.81,40.37,-72.805,40.375,Zone_74_338
-72.805,40.37,-72.8,40.375,Zone_74_339
-72.8,40.37,-72.795,40.375,Zone_74_340
-72.795,40.37,-72.79,40.375,Zone_74_341
-72.79,40.37,-72.785,40.375,Zone_74_342
-72.785,40.37,-72.78,40.375,Zone_74_343
-72.78,40.37,-72.775,40.375,Zone_74_344
-72.775,40.37,-72.77,40.375,Zone_74_345
-72.77,40.37,-72.765,40.375,Zone_74_346
-72.765,40.37,-72.76,40.375,Zone_74_347
-72.76,40.37,-72.755,40.375,Zone_74_348
-72.755,40.37,-72.75,40.375,Zone_74_349
-72.75,40.37,-72.745,40.375,Zone_74_350
-72.745,40.37,-72.74,40.375,Zone_74_351
-72.74,40.37,-72.735,40.375,Zone_74_352
-72.735,40.37,-72.73,40.375,Zone_74_353
-72.73,40.37,-72.725,40.375,Zone_74_354
-72.725,40.37,-72.72,40.375,Zone_74_355
-72.72,40.37,-72.715,40.375,Zone_74_356
-72.715,40.37,-72.71,40.375,Zone_74_357
-72.71,40.37,-72.705,40.375,Zone_74_358
-72.705,40.37,-72.7,40.375,Zone_74_359
-72.7,40.37,-72.695,40.375,Zone_74_360
-72.695,40.37,-72.69,40.375,Zone_74_361
-72.69,40.37,-72.685,40.375,Zone_74_362
-72.685,40.37,-72.68,40.375,Zone_74_363
-72.68,40.37,-72.675,40.375,Zone_74_364
-72.675,40.37,-72.67,40.375,Zone_74_365
-72.67,40.37,-72.665,40.375,Zone_74_366
-72.665,40.37,-72.66,40.375,Zone_74_367
-72.66,40.37,-72.655,40.375,Zone_74_368
-72.655,40.37,-72.65,40.375,Zone_74_369
-72.65,40.37,-72.645,40.375,Zone_74_370
-72.645,40.37,-72.64,40.375,Zone_74_371
-72.64,40.37,-72.635,40.375,Zone_74_372
-72.635,40.37,-72.63,40.375,Zone_74_373
-72.63,40.37,-72.625,40.375,Zone_74_374
-72.625,40.37,-72.62,40.375,Zone_74_375
-72.62,40.37,-72.615,40.375,Zone_74_376
-72.615,40.37,-72.61,40.375,Zone_74_377
-72.61,40.37,-72.605,40.375,Zone_74_378
-72.605,40.37,-72.6,40.375,Zone_74_379
-72.6,40.37,-72.595,40.375,Zone_74_380
-72.595,40.37,-72.59,40.375,Zone_74_381
-72.59,40.37,-72.585,40.375,Zone_74_382
-72.585,40.37,-72.58,40.375,Zone_74_383
-72.58,40.37,-72.575,40.375,Zone_74_384
-72.575,40.37,-72.57,40.375,Zone_74_385
-72.57,40.37,-72.565,40.375,Zone_74_386
-72.565,40.37,-72.56,40.375,Zone_74_387
-72.56,40.37,-72.555,40.375,Zone_74_388
-72.555,40.37,-72.55,40.375,Zone_74_389
-72.55,40.37,-72.545,40.375,Zone_74_390
-72.545,40.37,-72.54,40.375,Zone_74_391
-72.54,40.37,-72.535,40.375,Zone_74_392
-72.535,40.37,-72.53,40.375,Zone_74_393
-72.53,40.37,-72.525,40.375,Zone_74_394
-72.525,40.37,-72.52,40.375,Zone_74_395
-72.52,40.37,-72.515,40.375,Zone_74_396
-72.515,40.37,-72.51,40.375,Zone_74_397
-72.51,40.37,-72.505,40.375,Zone_74_398
-72.505,40.37,-72.5,40.375,Zone_74_399
-72.5,40.37,-72.495,40.375,Zone_74_400
-72.495,40.37,-72.49,40.375,Zone_74_401
-72.49,40.37,-72.485,40.375,Zone_74_402
-72.485,40.37,-72.48,40.375,Zone_74_403
-72.48,40.37,-72.475,40.375,Zone_74_404
-72.475,40.37,-72.47,40.375,Zone_74_405
-72.47,40.37,-72.465,40.375,Zone_74_406
-72.465,40.37,-72.46,40.375,Zone_74_407
-72.46,40.37,-72.455,40.375,Zone_74_408
-72.455,40.37,-72.45,40.375,Zone_74_409
-72.45,40.37,-72.445,40.375,Zone_74_410
-72.445,40.37,-72.44,40.375,Zone_74_411
-72.44,40.37,-72.435,40.375,Zone_74_412
-72.435,40.37,-72.43,40.375,Zone_74_413
-72.43,40.37,-72.425,40.375,Zone_74_414
-72.425,40.37,-72.42,40.375,Zone_74_415
-72.42,40.37,-72.415,40.375,Zone_74_416
-72.415,40.37,-72.41,40.375,Zone_74_417
-72.41,40.37,-72.405,40.375,Zone_74_418
-72.405,40.37,-72.4,40.375,Zone_74_419
-72.4,40.37,-72.395,40.375,Zone_74_420
-72.395,40.37,-72.39,40.375,Zone_74_421
-72.39,40.37,-72.385,40.375,Zone_74_422
-72.385,40.37,-72.38,40.375,Zone_74_423
-72.38,40.37,-72.375,40.375,Zone_74_424
-72.375,40.37,-72.37,40.375,Zone_74_425
-72.37,40.37,-72.365,40.375,Zone_74_426
-72.365,40.37,-72.36,40.375,Zone_74_427
-72.36,40.37,-72.355,40.375,Zone_74_428
-72.355,40.37,-72.35,40.375,Zone_74_429
-72.35,40.37,-72.345,40.375,Zone_74_430
-72.345,40.37,-72.34,40.375,Zone_74_431
-72.34,40.37,-72.335,40.375,Zone_74_432
-72.335,40.37,-72.33,40.375,Zone_74_433
-72.33,40.37,-72.325,40.375,Zone_74_434
-72.325,40.37,-72.32,40.375,Zone_74_435
-72.32,40.37,-72.315,40.375,Zone_74_436
-72.315,40.37,-72.31,40.375,Zone_74_437
-72.31,40.37,-72.305,40.375,Zone_74_438
-72.305,40.37,-72.3,40.375,Zone_74_439
-72.3,40.37,-72.295,40.375,Zone_74_440
-72.295,40.37,-72.29,40.375,Zone_74_441
-72.29,40.37,-72.285,40.375,Zone_74_442
-72.285,40.37,-72.28,40.375,Zone_74_443
-72.28,40.37,-72.275,40.375,Zone_74_444
-72.275,40.37,-72.27,40.375,Zone_74_445
-72.27,40.37,-72.265,40.375,Zone_74_446
-72.265,40.37,-72.26,40.375,Zone_74_447
-72.26,40.37,-72.255,40.375,Zone_74_448
-72.255,40.37,-72.25,40.375,Zone_74_449
-72.25,40.37,-72.245,40.375,Zone_74_450
-72.245,40.37,-72.24,40.375,Zone_74_451
-72.24,40.37,-72.235,40.375,Zone_74_452
-72.235,40.37,-72.23,40.375,Zone_74_453
-72.23,40.37,-72.225,40.375,Zone_74_454
-72.225,40.37,-72.22,40.375,Zone_74_455
-72.22,40.37,-72.215,40.375,Zone_74_456
-72.215,40.37,-72.21,40.375,Zone_74_457
-72.21,40.37,-72.205,40.375,Zone_74_458
-72.205,40.37,-72.2,40.375,Zone_74_459
-72.2,40.37,-72.195,40.375,Zone_74_460
-72.195,40.37,-72.19,40.375,Zone_74_461
-72.19,40.37,-72.185,40.375,Zone_74_462
-72.185,40.37,-72.18,40.375,Zone_74_463
-72.18,40.37,-72.175,40.375,Zone_74_464
-72.175,40.37,-72.17,40.375,Zone_74_465
-72.17,40.37,-72.165,40.375,Zone_74_466
-72.165,40.37,-72.16,40.375,Zone_74_467
-72.16,40.37,-72.155,40.375,Zone_74_468
-72.155,40.37,-72.15,40.375,Zone_74_469
-72.15,40.37,-72.145,40.375,Zone_74_470
-72.145,40.37,-72.14,40.375,Zone_74_471
-72.14,40.37,-72.135,40.375,Zone_74_472
-72.135,40.37,-72.13,40.375,Zone_74_473
-72.13,40.37,-72.125,40.375,Zone_74_474
-72.125,40.37,-72.12,40.375,Zone_74_475
-72.12,40.37,-72.115,40.375,Zone_74_476
-72.115,40.37,-72.11,40.375,Zone_74_477
-72.11,40.37,-72.105,40.375,Zone_74_478
-72.105,40.37,-72.1,40.375,Zone_74_479
-72.1,40.37,-72.095,40.375,Zone_74_480
-72.095,40.37,-72.09,40.375,Zone_74_481
-72.09,40.37,-72.085,40.375,Zone_74_482
-72.085,40.37,-72.08,40.375,Zone_74_483
-72.08,40.37,-72.075,40.375,Zone_74_484
-72.075,40.37,-72.07,40.375,Zone_74_485
-72.07,40.37,-72.065,40.375,Zone_74_486
-72.065,40.37,-72.06,40.375,Zone_74_487
-72.06,40.37,-72.055,40.375,Zone_74_488
-72.055,40.37,-72.05,40.375,Zone_74_489
-72.05,40.37,-72.045,40.375,Zone_74_490
-72.045,40.37,-72.04,40.375,Zone_74_491
-72.04,40.37,-72.035,40.375,Zone_74_492
-72.035,40.37,-72.03,40.375,Zone_74_493
-72.03,40.37,-72.025,40.375,Zone_74_494
-72.025,40.37,-72.02,40.375,Zone_74_495
-72.02,40.37,-72.015,40.375,Zone_74_496
-72.015,40.37,-72.01,40.375,Zone_74_497
-72.01,40.37,-72.005,40.375,Zone_74_498
-72.005,40.37,-72.0,40.375,Zone_74_499
-74.5,40.375,-74.495,40.38,Zone_75_0
-74.495,40.375,-74.49,40.38,Zone_75_1
-74.49,40.375,-74.485,40.38,Zone_75_2
-74.485,40.375,-74.48,40.38,Zone_75_3
-74.48,40.375,-74.475,40.38,Zone_75_4
-74.475,40.375,-74.47,40.38,Zone_75_5
-74.47,40.375,-74.465,40.38,Zone_75_6
-74.465,40.375,-74.46,40.38,Zone_75_7
-74.46,40.375,-74.455,40.38,Zone_75_8
-74.455,40.375,-74.45,40.38,Zone_75_9
-74.45,40.375,-74.445,40.38,Zone_75_10
-74.445,40.375,-74.44,40.38,Zone_75_11
-74.44,40.375,-74.435,40.38,Zone_75_12
-74.435,40.375,-74.43,40.38,Zone_75_13
-74.43,40.375,-74.425,40.38,Zone_75_14
-74.425,40.375,-74.42,40.38,Zone_75_15
-74.42,40.375,-74.415,40.38,Zone_75_16
-74.415,40.375,-74.41,40.38,Zone_75_17
-74.41,40.375,-74.405,40.38,Zone_75_18
-74.405,40.375,-74.4,40.38,Zone_75_19
-74.4,40.375,-74.395,40.38,Zone_75_20
-74.395,40.375,-74.39,40.38,Zone_75_21
-74.39,40.375,-74.385,40.38,Zone_75_22
-74.385,40.375,-74.38,40.38,Zone_75_23
-74.38,40.375,-74.375,40.38,Zone_75_24
-74.375,40.375,-74.37,40.38,Zone_75_25
-74.37,40.375,-74.365,40.38,Zone_75_26
-74.365,40.375,-74.36,40.38,Zone_75_27
-74.36,40.375,-74.355,40.38,Zone_75_28
-74.355,40.375,-74.35,40.38,Zone_75_29
-74.35,40.375,-74.345,40.38,Zone_75_30
-74.345,40.375,-74.34,40.38,Zone_75_31
-74.34,40.375,-74.335,40.38,Zone_75_32
-74.335,40.375,-74.33,40.38,Zone_75_33
-74.33,40.375,-74.325,40.38,Zone_75_34
-74.325,40.375,-74.32,40.38,Zone_75_35
-74.32,40.375,-74.315,40.38,Zone_75_36
-74.315,40.375,-74.31,40.38,Zone_75_37
-74.31,40.375,-74.305,40.38,Zone_75_38
-74.305,40.375,-74.3,40.38,Zone_75_39
-74.3,40.375,-74.295,40.38,Zone_75_40
-74.295,40.375,-74.29,40.38,Zone_75_41
-74.29,40.375,-74.285,40.38,Zone_75_42
-74.285,40.375,-74.28,40.38,Zone_75_43
-74.28,40.375,-74.275,40.38,Zone_75_44
-74.275,40.375,-74.27,40.38,Zone_75_45
-74.27,40.375,-74.265,40.38,Zone_75_46
-74.265,40.375,-74.26,40.38,Zone_75_47
-74.26,40.375,-74.255,40.38,Zone_75_48
-74.255,40.375,-74.25,40.38,Zone_75_49
-74.25,40.375,-74.245,40.38,Zone_75_50
-74.245,40.375,-74.24,40.38,Zone_75_51
-74.24,40.375,-74.235,40.38,Zone_75_52
-74.235,40.375,-74.23,40.38,Zone_75_53
-74.23,40.375,-74.225,40.38,Zone_75_54
-74.225,40.375,-74.22,40.38,Zone_75_55
-74.22,40.375,-74.215,40.38,Zone_75_56
-74.215,40.375,-74.21,40.38,Zone_75_57
-74.21,40.375,-74.205,40.38,Zone_75_58
-74.205,40.375,-74.2,40.38,Zone_75_59
-74.2,40.375,-74.195,40.38,Zone_75_60
-74.195,40.375,-74.19,40.38,Zone_75_61
-74.19,40.375,-74.185,40.38,Zone_75_62
-74.185,40.375,-74.18,40.38,Zone_75_63
-74.18,40.375,-74.175,40.38,Zone_75_64
-74.175,40.375,-74.17,40.38,Zone_75_65
-74.17,40.375,-74.165,40.38,Zone_75_66
-74.165,40.375,-74.16,40.38,Zone_75_67
-74.16,40.375,-74.155,40.38,Zone_75_68
-74.155,40.375,-74.15,40.38,Zone_75_69
-74.15,40.375,-74.145,40.38,Zone_75_70
-74.145,40.375,-74.14,40.38,Zone_75_71
-74.14,40.375,-74.135,40.38,Zone_75_72
-74.135,40.375,-74.13,40.38,Zone_75_73
-74.13,40.375,-74.125,40.38,Zone_75_74
-74.125,40.375,-74.12,40.38,Zone_75_75
-74.12,40.375,-74.115,40.38,Zone_75_76
-74.115,40.375,-74.11,40.38,Zone_75_77
-74.11,40.375,-74.105,40.38,Zone_75_78
-74.105,40.375,-74.1,40.38,Zone_75_79
-74.1,40.375,-74.095,40.38,Zone_75_80
-74.095,40.375,-74.09,40.38,Zone_75_81
-74.09,40.375,-74.085,40.38,Zone_75_82
-74.085,40.375,-74.08,40.38,Zone_75_83
-74.08,40.375,-74.075,40.38,Zone_75_84
-74.075,40.375,-74.07,40.38,Zone_75_85
-74.07,40.375,-74.065,40.38,Zone_75_86
-74.065,40.375,-74.06,40.38,Zone_75_87
-74.06,40.375,-74.055,40.38,Zone_75_88
-74.055,40.375,-74.05,40.38,Zone_75_89
-74.05,40.375,-74.045,40.38,Zone_75_90
-74.045,40.375,-74.04,40.38,Zone_75_91
-74.04,40.375,-74.035,40.38,Zone_75_92
-74.035,40.375,-74.03,40.38,Zone_75_93
-74.03,40.375,-74.025,40.38,Zone_75_94
-74.025,40.375,-74.02,40.38,Zone_75_95
-74.02,40.375,-74.015,40.38,Zone_75_96
-74.015,40.375,-74.01,40.38,Zone_75_97
-74.01,40.375,-74.005,40.38,Zone_75_98
-74.005,40.375,-74.0,40.38,Zone_75_99
-74.0,40.375,-73.995,40.38,Zone_75_100
-73.995,40.375,-73.99,40.38,Zone_75_101
-73.99,40.375,-73.985,40.38,Zone_75_102
-73.985,40.375,-73.98,40.38,Zone_75_103
-73.98,40.375,-73.975,40.38,Zone_75_104
-73.975,40.375,-73.97,40.38,Zone_75_105
-73.97,40.375,-73.965,40.38,Zone_75_106
-73.965,40.375,-73.96,40.38,Zone_75_107
-73.96,40.375,-73.955,40.38,Zone_75_108
-73.955,40.375,-73.95,40.38,Zone_75_109
-73.95,40.375,-73.945,40.38,Zone_75_110
-73.945,40.375,-73.94,40.38,Zone_75_111
-73.94,40.375,-73.935,40.38,Zone_75_112
-73.935,40.375,-73.93,40.38,Zone_75_113
-73.93,40.375,-73.925,40.38,Zone_75_114
-73.925,40.375,-73.92,40.38,Zone_75_115
-73.92,40.375,-73.915,40.38,Zone_75_116
-73.915,40.375,-73.91,40.38,Zone_75_117
-73.91,40.375,-73.905,40.38,Zone_75_118
-73.905,40.375,-73.9,40.38,Zone_75_119
-73.9,40.375,-73.895,40.38,Zone_75_120
-73.895,40.375,-73.89,40.38,Zone_75_121
-73.89,40.375,-73.885,40.38,Zone_75_122
-73.885,40.375,-73.88,40.38,Zone_75_123
-73.88,40.375,-73.875,40.38,Zone_75_124
-73.875,40.375,-73.87,40.38,Zone_75_125
-73.87,40.375,-73.865,40.38,Zone_75_126
-73.865,40.375,-73.86,40.38,Zone_75_127
-73.86,40.375,-73.855,40.38,Zone_75_128
-73.855,40.375,-73.85,40.38,Zone_75_129
-73.85,40.375,-73.845,40.38,Zone_75_130
-73.845,40.375,-73.84,40.38,Zone_75_131
-73.84,40.375,-73.835,40.38,Zone_75_132
-73.835,40.375,-73.83,40.38,Zone_75_133
-73.83,40.375,-73.825,40.38,Zone_75_134
-73.825,40.375,-73.82,40.38,Zone_75_135
-73.82,40.375,-73.815,40.38,Zone_75_136
-73.815,40.375,-73.81,40.38,Zone_75_137
-73.81,40.375,-73.805,40.38,Zone_75_138
-73.805,40.375,-73.8,40.38,Zone_75_139
-73.8,40.375,-73.795,40.38,Zone_75_140
-73.795,40.375,-73.79,40.38,Zone_75_141
-73.79,40.375,-73.785,40.38,Zone_75_142
-73.785,40.375,-73.78,40.38,Zone_75_143
-73.78,40.375,-73.775,40.38,Zone_75_144
-73.775,40.375,-73.77,40.38,Zone_75_145
-73.77,40.375,-73.765,40.38,Zone_75_146
-73.765,40.375,-73.76,40.38,Zone_75_147
-73.76,40.375,-73.755,40.38,Zone_75_148
-73.755,40.375,-73.75,40.38,Zone_75_149
-73.75,40.375,-73.745,40.38,Zone_75_150
-73.745,40.375,-73.74,40.38,Zone_75_151
-73.74,40.375,-73.735,40.38,Zone_75_152
-73.735,40.375,-73.73,40.38,Zone_75_153
-73.73,40.375,-73.725,40.38,Zone_75_154
-73.725,40.375,-73.72,40.38,Zone_75_155
-73.72,40.375,-73.715,40.38,Zone_75_156
-73.715,40.375,-73.71,40.38,Zone_75_157
-73.71,40.375,-73.705,40.38,Zone_75_158
-73.705,40.375,-73.7,40.38,Zone_75_159
-73.7,40.375,-73.695,40.38,Zone_75_160
-73.695,40.375,-73.69,40.38,Zone_75_161
-73.69,40.375,-73.685,40.38,Zone_75_162
-73.685,40.375,-73.68,40.38,Zone_75_163
-73.68,40.375,-73.675,40.38,Zone_75_164
-73.675,40.375,-73.67,40.38,Zone_75_165
-73.67,40.375,-73.665,40.38,Zone_75_166
-73.665,40.375,-73.66,40.38,Zone_75_167
-73.66,40.375,-73.655,40.38,Zone_75_168
-73.655,40.375,-73.65,40.38,Zone_75_169
-73.65,40.375,-73.645,40.38,Zone_75_170
-73.645,40.375,-73.64,40.38,Zone_75_171
-73.64,40.375,-73.635,40.38,Zone_75_172
-73.635,40.375,-73.63,40.38,Zone_75_173
-73.63,40.375,-73.625,40.38,Zone_75_174
-73.625,40.375,-73.62,40.38,Zone_75_175
-73.62,40.375,-73.615,40.38,Zone_75_176
-73.615,40.375,-73.61,40.38,Zone_75_177
-73.61,40.375,-73.605,40.38,Zone_75_178
-73.605,40.375,-73.6,40.38,Zone_75_179
-73.6,40.375,-73.595,40.38,Zone_75_180
-73.595,40.375,-73.59,40.38,Zone_75_181
-73.59,40.375,-73.585,40.38,Zone_75_182
-73.585,40.375,-73.58,40.38,Zone_75_183
-73.58,40.375,-73.575,40.38,Zone_75_184
-73.575,40.375,-73.57,40.38,Zone_75_185
-73.57,40.375,-73.565,40.38,Zone_75_186
-73.565,40.375,-73.56,40.38,Zone_75_187
-73.56,40.375,-73.555,40.38,Zone_75_188
-73.555,40.375,-73.55,40.38,Zone_75_189
-73.55,40.375,-73.545,40.38,Zone_75_190
-73.545,40.375,-73.54,40.38,Zone_75_191
-73.54,40.375,-73.535,40.38,Zone_75_192
-73.535,40.375,-73.53,40.38,Zone_75_193
-73.53,40.375,-73.525,40.38,Zone_75_194
-73.525,40.375,-73.52,40.38,Zone_75_195
-73.52,40.375,-73.515,40.38,Zone_75_196
-73.515,40.375,-73.51,40.38,Zone_75_197
-73.51,40.375,-73.505,40.38,Zone_75_198
-73.505,40.375,-73.5,40.38,Zone_75_199
-73.5,40.375,-73.495,40.38,Zone_75_200
-73.495,40.375,-73.49,40.38,Zone_75_201
-73.49,40.375,-73.485,40.38,Zone_75_202
-73.485,40.375,-73.48,40.38,Zone_75_203
-73.48,40.375,-73.475,40.38,Zone_75_204
-73.475,40.375,-73.47,40.38,Zone_75_205
-73.47,40.375,-73.465,40.38,Zone_75_206
-73.465,40.375,-73.46,40.38,Zone_75_207
-73.46,40.375,-73.455,40.38,Zone_75_208
-73.455,40.375,-73.45,40.38,Zone_75_209
-73.45,40.375,-73.445,40.38,Zone_75_210
-73.445,40.375,-73.44,40.38,Zone_75_211
-73.44,40.375,-73.435,40.38,Zone_75_212
-73.435,40.375,-73.43,40.38,Zone_75_213
-73.43,40.375,-73.425,40.38,Zone_75_214
-73.425,40.375,-73.42,40.38,Zone_75_215
-73.42,40.375,-73.415,40.38,Zone_75_216
-73.415,40.375,-73.41,40.38,Zone_75_217
-73.41,40.375,-73.405,40.38,Zone_75_218
-73.405,40.375,-73.4,40.38,Zone_75_219
-73.4,40.375,-73.395,40.38,Zone_75_220
-73.395,40.375,-73.39,40.38,Zone_75_221
-73.39,40.375,-73.385,40.38,Zone_75_222
-73.385,40.375,-73.38,40.38,Zone_75_223
-73.38,40.375,-73.375,40.38,Zone_75_224
-73.375,40.375,-73.37,40.38,Zone_75_225
-73.37,40.375,-73.365,40.38,Zone_75_226
-73.365,40.375,-73.36,40.38,Zone_75_227
-73.36,40.375,-73.355,40.38,Zone_75_228
-73.355,40.375,-73.35,40.38,Zone_75_229
-73.35,40.375,-73.345,40.38,Zone_75_230
-73.345,40.375,-73.34,40.38,Zone_75_231
-73.34,40.375,-73.335,40.38,Zone_75_232
-73.335,40.375,-73.33,40.38,Zone_75_233
-73.33,40.375,-73.325,40.38,Zone_75_234
-73.325,40.375,-73.32,40.38,Zone_75_235
-73.32,40.375,-73.315,40.38,Zone_75_236
-73.315,40.375,-73.31,40.38,Zone_75_237
-73.31,40.375,-73.305,40.38,Zone_75_238
-73.305,40.375,-73.3,40.38,Zone_75_239
-73.3,40.375,-73.295,40.38,Zone_75_240
-73.295,40.375,-73.29,40.38,Zone_75_241
-73.29,40.375,-73.285,40.38,Zone_75_242
-73.285,40.375,-73.28,40.38,Zone_75_243
-73.28,40.375,-73.275,40.38,Zone_75_244
-73.275,40.375,-73.27,40.38,Zone_75_245
-73.27,40.375,-73.265,40.38,Zone_75_246
-73.265,40.375,-73.26,40.38,Zone_75_247
-73.26,40.375,-73.255,40.38,Zone_75_248
-73.255,40.375,-73.25,40.38,Zone_75_249
-73.25,40.375,-73.245,40.38,Zone_75_250
-73.245,40.375,-73.24,40.38,Zone_75_251
-73.24,40.375,-73.235,40.38,Zone_75_252
-73.235,40.375,-73.23,40.38,Zone_75_253
-73.23,40.375,-73.225,40.38,Zone_75_254
-73.225,40.375,-73.22,40.38,Zone_75_255
-73.22,40.375,-73.215,40.38,Zone_75_256
-73.215,40.375,-73.21,40.38,Zone_75_257
-73.21,40.375,-73.205,40.38,Zone_75_258
-73.205,40.375,-73.2,40.38,Zone_75_259
-73.2,40.375,-73.195,40.38,Zone_75_260
-73.195,40.375,-73.19,40.38,Zone_75_261
-73.19,40.375,-73.185,40.38,Zone_75_262
-73.185,40.375,-73.18,40.38,Zone_75_263
-73.18,40.375,-73.175,40.38,Zone_75_264
-73.175,40.375,-73.17,40.38,Zone_75_265
-73.17,40.375,-73.165,40.38,Zone_75_266
-73.165,40.375,-73.16,40.38,Zone_75_267
-73.16,40.375,-73.155,40.38,Zone_75_268
